name,sku,description,brand,price,Quantity On Hand,Width,Height,Length,Weight,Weight(UOM),,,,,
Ladies Crop Length Jacket - 10514,10514,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,73.52,16,,,,1,,,,,,
Ladies Crop Length Jacket - R17505,R17505,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,95.49,24,,,,1,,,,,,
Ladies Fancy Jacket - 17550,17550,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,103.94,41,,,,1,,,,,,
Ladies Fancy Zipper Sweatshirt With Coll - 9084SS,9084SS,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,60.84,48,,,,1,,,,,,
Ladies Jacket  - 58216,58216,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,86.19,15,,,,1,,,,,,
Ladies Jacket - 58186,58186,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,70.98,28,,,,1,,,,,,
Ladies Jacket - RAW209,RAW209,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,74.36,24,,,,1,,,,,,
Ladies Long Length Coat - RRBA476,RRBA476,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,123.37,27,,,,1,,,,,,
Ladies Long Length Fancy Jacket - 58191,58191,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,97.18,24,,,,1,,,,,,
Ladies Long Length Jacket - R24117,R24117,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,102.25,24,,,,1,,,,,,
Ladies Long Length Jacket - RBA474,RBA474,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,65.07,14,,,,1,,,,,,
Ladies Long Length Jacket - V24112,V24112,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,67.6,31,,,,1,,,,,,
Ladies Medium Length Fancy Jacket - 58207,58207,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,85.35,14,,,,1,,,,,,
Ladies Medium Length Fancy Jacket - 66286,66286,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,83.66,32,,,,1,,,,,,
Ladies Medium Length Fancy Jacket - BA414,BA414,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,83.66,42,,,,1,,,,,,
Ladies Medium Length Fancy Jacket - BA415,BA415,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,87.88,44,,,,1,,,,,,
Ladies Medium Length Fancy Jacket - BA418,BA418,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,83.66,24,,,,1,,,,,,
Ladies Medium Length Fancy Jacket - BA419,BA419,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,92.11,28,,,,1,,,,,,
Ladies Medium Length Fancy Jacket - BA420,BA420,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,106.47,28,,,,1,,,,,,
Ladies Medium Length Fancy Jacket - RA3008,RA3008,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,105.63,42,,,,1,,,,,,
Ladies Medium Length Fancy Jacket - RR24101,RR24101,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,113.23,27,,,,1,,,,,,
Ladies Medium Length Jacket - 24103,24103,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,104.78,25,,,,1,,,,,,
Ladies Medium Length Jacket - 24105,24105,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,110.7,24,,,,1,,,,,,
Ladies Medium Long Length Coat - BA357,BA357,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,141.96,24,,,,1,,,,,,
Ladies Medium Long Length Jacket - BA479,BA479,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,65.07,14,,,,1,,,,,,
Ladies Reversible Jacket - 89494,89494,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,75.21,24,,,,1,,,,,,
Ladies S L Fancy Jacket - 17547,17547,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,79.43,40,,,,1,,,,,,
Ladies Sealing  Jacket - 89471,89471,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,79.43,32,,,,1,,,,,,
Ladies Sealing  Jacket - 89472,89472,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,85.35,56,,,,1,,,,,,
Ladies Short Length Boxy Fit Jacket - R17522,R17522,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,85.35,25,,,,1,,,,,,
Ladies Short Length Coat - BA439,BA439,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,129.29,12,,,,1,,,,,,
Ladies Short Length Coat - WW3040,WW3040,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,98.02,24,,,,1,,,,,,
Ladies Short Length Fancy Jacket - 10517,10517,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,87.04,28,,,,1,,,,,,
Ladies Short Length Fancy Jacket - 17533,17533,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,89.57,27,,,,1,,,,,,
Ladies Short Length Fancy Jacket - 17534,17534,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,94.64,24,,,,1,,,,,,
Ladies Short Length Fancy Jacket - RYF66108,RYF66108,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,104.78,26,,,,1,,,,,,
Ladies Short Length Jacket - RRV39238,RRV39238,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,64.22,80,,,,1,,,,,,
Ladies Windcheater - RW105,RW105,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,58.31,56,,,,1,,,,,,
Ladies Windcheater - RW106,RW106,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,55.77,41,,,,1,,,,,,
Ladies Windcheater - RW107,RW107,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,62.53,56,,,,1,,,,,,
Ladies Windcheater - RW109,RW109,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,56.62,28,,,,1,,,,,,
Ladies Zipper Sweatshirt - 9061SS,9061SS,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,52.39,36,,,,1,,,,,,
Ladies Zipper Sweatshirt With Collar - 9088SS,9088SS,Original Fort Collins branded garment. As shown in photos. Various color options available. Please choose one size larger than your usual size. Example : if you buy L size normally please choose XL size.,Ikea,41.41,52,,,,1,,,,,,
Lamborghini Urus 12V 2 Motors,82600," style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);""><span style=""box-sizing: inherit; font-family: Roboto;"">The “Lamborghini” and “Lamborghini Bull and Shield” trademarks, copyrights, designs and models are used under license from Automobile Lamborghini S.p.A, Italy.</span> style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">Vehicle Size: 122.2 x 63.7 x 44.1cm (L x W x H)<br style=""box-sizing: inherit;"">Color: Yellow<br style=""box-sizing: inherit;"">Battery: 6V 7AH / 12V 7AH<br style=""box-sizing: inherit;"">Mode: Radio control/Battery operated<br style=""box-sizing: inherit;"">Charging Period: Charged for 8-12h/time, Run for 1-1.5h<br style=""box-sizing: inherit;"">IC option: 10 kids songs or engine sound(Optional)<br style=""box-sizing: inherit;"">Feature 1: Keyless Start<br style=""box-sizing: inherit;"">Feature 2: LED headlight &amp; Taillight &amp;Turning light, Instrument panel with light<br style=""box-sizing: inherit;"">Feature 3: 2 speeds for BO function(Optional)<br style=""box-sizing: inherit;"">Feature 4: Drive Forward, Reverse, Turn left/right, stop button<br style=""box-sizing: inherit;"">Feature 5: With Chassis",Idiya,455.46,23,,,,19.8,kg,,,,,
"Las Vegas Massage Table, Massage Table, Salon Table",IDIYA1001," style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">Las Vegas is a two- section wooden massage table. The top of the table features a full 4cm layer of high-density foam covered in luxurious PVC synthetic leather. PVC leather is oil and water-proof. This massage table is expertly crafted with a sturdy hardwood frame and double tension knobs on each leg for added stability. The table legs have solid, non-slip, non-marring feet to prevent sliding and protect all types of floors. The table support cables utilize the same quality steel used in automobile brake construction, making for a strong table that can support up to 200kgs. style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">Overall dimensions for the folded table are 91cm long x 17cm wide x 61cm high. Standing table dimensions are 213cm long with headrest x 83cm wide with armrests, with an adjustable height from 61cm to 87cm style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">Although all table attachments can be stored inside the table, a 16cm long x 11cmwide face rest/breathing hole on top of the table means the headrest can be left off for quicker setup on the go style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">Weighing in at just over 11kgs the table folds in half (like a suitcase), locks with one professional chrome clasp, and is easy to move with double handles on one side and non-marring feet on the other. style=""box-sizing: inherit; margin-bottom: 1.5em; padding: 0px; font-family: Lato, Arial, Helvetica, sans-serif; font-size: 14px; color: rgb(85, 85, 85);"">If your goods are susceptible to damage we will deliver them by our own van. Our van is sent out every 2-3 weeks right up to Wellington. You can always opt for your goods to be shipped. We only deliver to your doorstep. If requested to assist with placement of goods the driver may or may not accept your request. If he does decide to assist you with placing your goods he will not be liable for any damages caused during the process.",Idiya,168.16,47,,,,15,kg,,,,,
